team_code,team,opponent,series_id,year,date,day_name,game_order,start_h_et,end_h_et,log_mins,result,round,series_result,last_game_date,last_game,expect,sponsor,stock_symbol,stock_exchange,industry,subsidiary,close_date,close_price0,open_date,open_price1,delta_pct,delta_pct_abs,game_conf,team_conf
DEN,"Denver Nuggets","San Antonio Spurs",25,2019,2019-04-16,Tuesday,2,21:00:00,23:16:00,136,W,"First Round",W,2019-04-27,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-04-16,13.839338302612305,2019-04-17,13.853724580220172,0.10395206254298897,0.10395206254298897,West,West
DEN,"Denver Nuggets","San Antonio Spurs",25,2019,2019-04-23,Tuesday,5,21:30:00,23:40:00,130,L,"First Round",W,2019-04-27,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-04-23,13.961618423461914,2019-04-24,13.990393241832278,0.2060994470527063,0.2060994470527063,West,West
DEN,"Denver Nuggets","San Antonio Spurs",25,2019,2019-04-25,Thursday,6,20:00:00,22:17:00,137,L,"First Round",W,2019-04-27,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-04-25,13.79617691040039,2019-04-26,13.82495191392224,0.20857230020120063,0.20857230020120063,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",19,2019,2019-04-29,Monday,1,22:30:00,00:52:00,142,W,"Conference Semi Final",L,2019-05-12,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-04-29,13.961618423461914,2019-04-30,13.947234230291734,-0.10302668884008456,0.10302668884008456,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",19,2019,2019-05-01,Wednesday,2,21:00:00,23:32:00,152,L,"Conference Semi Final",L,2019-05-12,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-05-01,13.896881103515625,2019-05-02,13.889687434259177,-0.05176463123533982,0.05176463123533982,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",19,2019,2019-05-07,Tuesday,5,22:30:00,00:54:00,144,L,"Conference Semi Final",L,2019-05-12,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-05-07,13.810567855834961,2019-05-08,13.292670703768275,-3.7500062088169286,3.7500062088169286,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",19,2019,2019-05-09,Thursday,6,22:30:00,00:53:00,143,L,"Conference Semi Final",L,2019-05-12,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2019-05-09,13.810567855834961,2019-05-10,13.774602616107092,-0.2604182543636205,0.2604182543636205,West,West
DEN,"Denver Nuggets","Utah Jazz",39,2020,2020-08-25,Tuesday,5,18:30:00,20:55:00,145,W,"First Round",W,2020-09-01,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2020-08-25,18.001728057861328,2020-08-26,18.0619848316769,0.33472771959387837,0.33472771959387837,West,West
DEN,"Denver Nuggets","Utah Jazz",39,2020,2020-09-01,Tuesday,7,20:30:00,22:43:00,133,W,"First Round",W,2020-09-01,1,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2020-09-01,17.77576446533203,2020-09-02,17.81342579630689,0.2118689806467147,0.2118689806467147,West,West
DEN,"Denver Nuggets","Los Angeles Clippers",35,2020,2020-09-03,Thursday,1,21:00:00,23:13:00,133,W,"Conference Semi Final",W,2020-09-15,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2020-09-03,17.4970760345459,2020-09-04,17.57993036212498,0.4735324200197529,0.4735324200197529,West,West
DEN,"Denver Nuggets","Los Angeles Clippers",35,2020,2020-09-09,Wednesday,4,21:00:00,23:43:00,163,L,"Conference Semi Final",W,2020-09-15,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2020-09-09,17.090341567993164,2020-09-10,17.173196768192014,0.48480716356202774,0.48480716356202774,West,West
DEN,"Denver Nuggets","Los Angeles Clippers",35,2020,2020-09-15,Tuesday,7,21:00:00,23:17:00,137,L,"Conference Semi Final",W,2020-09-15,1,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2020-09-15,17.06462860107422,2020-09-16,17.117884754567925,0.31208504291944256,0.31208504291944256,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",32,2020,2020-09-22,Tuesday,3,21:00:00,23:34:00,154,W,"Conference Final",L,2020-09-26,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2020-09-22,16.767919540405273,2020-09-23,16.737484618155747,-0.18150684809876272,0.18150684809876272,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",32,2020,2020-09-24,Thursday,4,21:00:00,23:31:00,151,L,"Conference Final",L,2020-09-26,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2020-09-24,16.379913330078125,2020-09-25,16.258186974511016,-0.7431440760042671,0.7431440760042671,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",57,2021,2021-05-24,Monday,2,22:00:00,00:32:00,152,W,"First Round",W,2021-06-03,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2021-05-24,19.155475616455078,2021-05-25,19.19425200605326,0.20242979278924006,0.20242979278924006,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",57,2021,2021-05-27,Thursday,3,22:30:00,00:58:00,148,W,"First Round",W,2021-06-03,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2021-05-27,19.101184844970703,2021-05-28,19.15547613610922,0.2842299657280681,0.2842299657280681,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",57,2021,2021-06-01,Tuesday,5,21:00:00,00:03:00,183,W,"First Round",W,2021-06-03,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2021-06-01,19.062410354614258,2021-06-02,19.116696069517058,0.2847788600336147,0.2847788600336147,West,West
DEN,"Denver Nuggets","Portland Trail Blazers",57,2021,2021-06-03,Thursday,6,20:00:00,22:18:00,138,W,"First Round",W,2021-06-03,1,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2021-06-03,19.481197357177734,2021-06-04,19.50446205399115,0.11942128805981823,0.11942128805981823,West,West
DEN,"Denver Nuggets","Phoenix Suns",50,2021,2021-06-07,Monday,1,22:00:00,00:06:00,126,L,"Conference Semi Final",L,2021-06-13,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2021-06-07,19.101184844970703,2021-06-08,19.108944285827896,0.04062282481516137,0.04062282481516137,West,West
DEN,"Denver Nuggets","Phoenix Suns",50,2021,2021-06-09,Wednesday,2,21:30:00,23:45:00,135,W,"Conference Semi Final",L,2021-06-13,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2021-06-09,19.51997184753418,2021-06-10,19.57425894192501,0.27811051580838986,0.27811051580838986,West,West
DEN,"Denver Nuggets","Golden State Warriors",72,2022,2022-04-18,Monday,2,22:00:00,00:29:00,149,L,"First Round",L,2022-04-27,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2022-04-18,15.397687911987305,2022-04-19,15.446466552351318,0.316791979697407,0.316791979697407,West,West
DEN,"Denver Nuggets","Golden State Warriors",72,2022,2022-04-21,Thursday,3,22:00:00,00:33:00,153,L,"First Round",L,2022-04-27,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2022-04-21,16.11310386657715,2022-04-22,15.991158041230124,-0.7568115141364705,0.7568115141364705,West,West
DEN,"Denver Nuggets","Golden State Warriors",72,2022,2022-04-27,Wednesday,5,22:00:00,00:26:00,146,W,"First Round",L,2022-04-27,1,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2022-04-27,15.121278762817383,2022-04-28,15.324518391182162,1.3440637630762875,1.3440637630762875,West,West
DEN,"Denver Nuggets","Minnesota Timberwolves",86,2023,2023-04-19,Wednesday,2,22:00:00,00:29:00,149,W,"First Round",W,2023-04-25,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-04-19,9.49537181854248,2023-04-20,9.460495072810044,-0.367302580656498,0.367302580656498,West,West
DEN,"Denver Nuggets","Minnesota Timberwolves",86,2023,2023-04-25,Tuesday,5,21:00:00,23:39:00,159,W,"First Round",W,2023-04-25,1,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-04-25,9.347143173217773,2023-04-26,9.347144036357312,0.000009234260377893991,0.000009234260377893991,West,West
DEN,"Denver Nuggets","Phoenix Suns",80,2023,2023-05-01,Monday,2,22:00:00,00:17:00,137,W,"Conference Semi Final",W,2023-05-11,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2023-05-01,9.477934837341309,2023-05-02,9.41689932967266,-0.6439747552196734,0.6439747552196734,West,West
DEN,"Denver Nuggets","Phoenix Suns",80,2023,2023-05-09,Tuesday,5,22:00:00,00:23:00,143,W,"Conference Semi Final",W,2023-05-11,0,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2023-05-09,10.681203842163086,2023-05-10,10.74223845930856,0.5714207691135433,0.5714207691135433,West,West
DEN,"Denver Nuggets","Phoenix Suns",80,2023,2023-05-11,Thursday,6,22:00:00,00:20:00,140,W,"Conference Semi Final",W,2023-05-11,1,Underdog,"Western Union",WU,NYSE,"Financial Services",0,2023-05-11,10.428343772888184,2023-05-12,10.45450038543657,0.2508223081059921,0.2508223081059921,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",78,2023,2023-05-16,Tuesday,1,20:30:00,23:04:00,154,W,"Conference Final",W,2023-05-22,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-05-16,10.46321964263916,2023-05-17,10.541694970556849,0.7500112833136955,0.7500112833136955,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",78,2023,2023-05-18,Thursday,2,20:30:00,22:59:00,149,W,"Conference Final",W,2023-05-22,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-05-18,10.8555908203125,2023-05-19,10.873030223859278,0.16064905020319958,0.16064905020319958,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",78,2023,2023-05-22,Monday,4,20:30:00,23:02:00,152,W,"Conference Final",W,2023-05-22,1,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-05-22,10.698641777038574,2023-05-23,10.716082110308436,0.1630144613991329,0.1630144613991329,West,West
DEN,"Denver Nuggets","Miami Heat",76,2023,2023-06-01,Thursday,1,20:30:00,22:34:00,124,L,Final,W,2023-06-12,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-06-01,10.06213092803955,2023-06-02,10.16676230911204,1.0398531068694252,1.0398531068694252,NULL,West
DEN,"Denver Nuggets","Miami Heat",76,2023,2023-06-07,Wednesday,3,20:30:00,22:55:00,145,L,Final,W,2023-06-12,0,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-06-07,10.6114501953125,2023-06-08,10.646326081402803,0.3286627694460552,0.3286627694460552,NULL,West
DEN,"Denver Nuggets","Miami Heat",76,2023,2023-06-12,Monday,5,20:30:00,22:52:00,142,W,Final,W,2023-06-12,1,Favorite,"Western Union",WU,NYSE,"Financial Services",0,2023-06-12,10.227798461914062,2023-06-13,10.271393566200139,0.42624133090238825,0.42624133090238825,NULL,West
DEN,"Denver Nuggets","Los Angeles Lakers",98,2024,2024-04-22,Monday,2,22:00:00,00:19:00,139,L,"First Round",W,2024-04-29,0,Favorite,Ibotta,IBTA,NYSE,Technology,0,2024-04-22,101.4000015258789,2024-04-23,100.1500015258789,-1.2327415988065642,1.2327415988065642,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",98,2024,2024-04-25,Thursday,3,22:00:00,00:18:00,138,W,"First Round",W,2024-04-29,0,Favorite,Ibotta,IBTA,NYSE,Technology,0,2024-04-25,104.68000030517578,2024-04-26,103.83000183105469,-0.8119970115046575,0.8119970115046575,West,West
DEN,"Denver Nuggets","Los Angeles Lakers",98,2024,2024-04-29,Monday,5,22:00:00,00:19:00,139,W,"First Round",W,2024-04-29,1,Favorite,Ibotta,IBTA,NYSE,Technology,0,2024-04-29,106.94000244140625,2024-04-30,104.91000366210938,-1.8982595221176815,1.8982595221176815,West,West
DEN,"Denver Nuggets","Minnesota Timberwolves",95,2024,2024-05-06,Monday,2,22:00:00,00:19:00,139,W,"Conference Semi Final",L,2024-05-19,0,Favorite,Ibotta,IBTA,NYSE,Technology,0,2024-05-06,103.9000015258789,2024-05-07,102.55999755859375,-1.2897054356167594,1.2897054356167594,West,West
DEN,"Denver Nuggets","Minnesota Timberwolves",95,2024,2024-05-14,Tuesday,5,22:30:00,00:52:00,142,L,"Conference Semi Final",L,2024-05-19,0,Favorite,Ibotta,IBTA,NYSE,Technology,0,2024-05-14,105.37999725341797,2024-05-15,106.44000244140625,1.0058884186902939,1.0058884186902939,West,West
DEN,"Denver Nuggets","Minnesota Timberwolves",95,2024,2024-05-16,Thursday,6,20:30:00,22:42:00,132,W,"Conference Semi Final",L,2024-05-19,0,Favorite,Ibotta,IBTA,NYSE,Technology,0,2024-05-16,105.47000122070312,2024-05-17,105.01000213623047,-0.4361421059530255,0.4361421059530255,West,West
DET,"Detroit Pistons","Milwaukee Bucks",30,2019,2019-04-17,Wednesday,2,20:00:00,22:18:00,138,W,"First Round",L,2019-04-22,0,Underdog,"Flagstar Bank",FLG,NYSE,Banking,0,2019-04-17,24.825876235961914,2019-04-18,24.825877060118426,0.0000033197479278941496,0.0000033197479278941496,East,West
DET,"Detroit Pistons","Milwaukee Bucks",30,2019,2019-04-22,Monday,4,20:00:00,22:30:00,150,L,"First Round",L,2019-04-22,1,Underdog,"Flagstar Bank",FLG,NYSE,Banking,0,2019-04-22,24.608293533325195,2019-04-23,24.58653453413396,-0.08842140622944131,0.08842140622944131,East,West
IND,"Indiana Pacers","Cleveland Cavaliers",12,2018,2018-04-18,Wednesday,2,19:00:00,21:25:00,145,W,"First Round",L,2018-04-29,0,Underdog,Motorola,MSI,NYSE,Telecommunications,0,2018-04-18,101.30625915527344,2018-04-19,100.79708361501237,-0.5026101491721737,0.5026101491721737,East,East
IND,"Indiana Pacers","Cleveland Cavaliers",12,2018,2018-04-25,Wednesday,5,19:00:00,21:31:00,151,L,"First Round",L,2018-04-29,0,Underdog,Motorola,MSI,NYSE,Telecommunications,0,2018-04-25,99.48780059814453,2018-04-26,99.642360582207,0.15535571510599439,0.15535571510599439,East,East
IND,"Indiana Pacers","Boston Celtics",27,2019,2019-04-17,Wednesday,2,19:00:00,21:12:00,132,L,"First Round",L,2019-04-21,0,Underdog,Motorola,MSI,NYSE,Telecommunications,0,2019-04-17,132.8434295654297,2019-04-18,133.32443778886366,0.36208657440378894,0.36208657440378894,East,East
IND,"Indiana Pacers","Miami Heat",42,2020,2020-08-24,Monday,4,18:30:00,20:51:00,141,L,"First Round",L,2020-08-24,1,Underdog,Motorola,MSI,NYSE,Telecommunications,0,2020-08-24,145.24293518066406,2020-08-25,145.68627858076508,0.3052426608905626,0.3052426608905626,East,East
LAC,"Los Angeles Clippers","Dallas Mavericks",59,2021,2021-05-25,Tuesday,2,22:30:00,00:56:00,146,L,"First Round",W,2021-06-06,0,Favorite,Honey,PYPL,NASDAQ,E-commerce,1,2021-05-25,258.6499938964844,2021-05-26,259.7799987792969,0.43688571795008235,0.43688571795008235,West,West
LAC,"Los Angeles Clippers","Dallas Mavericks",59,2021,2021-06-02,Wednesday,5,22:00:00,00:29:00,149,L,"First Round",W,2021-06-06,0,Favorite,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-02,262.1700134277344,2021-06-03,258.3999938964844,-1.4380056216037016,1.4380056216037016,West,West
LAC,"Los Angeles Clippers","Utah Jazz",49,2021,2021-06-08,Tuesday,1,22:00:00,00:31:00,151,L,"Conference Semi Final",W,2021-06-18,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-08,263.1499938964844,2021-06-09,265,0.7030234263442028,0.7030234263442028,West,West
LAC,"Los Angeles Clippers","Utah Jazz",49,2021,2021-06-10,Thursday,2,22:00:00,00:39:00,159,L,"Conference Semi Final",W,2021-06-18,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-10,269.4700012207031,2021-06-11,268.75,-0.2671916047951567,0.2671916047951567,West,West
LAC,"Los Angeles Clippers","Utah Jazz",49,2021,2021-06-14,Monday,4,22:00:00,00:35:00,155,W,"Conference Semi Final",W,2021-06-18,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-14,274.92999267578125,2021-06-15,274.7300109863281,-0.07273913169923184,0.07273913169923184,West,West
LAC,"Los Angeles Clippers","Utah Jazz",49,2021,2021-06-16,Wednesday,5,22:00:00,00:42:00,162,W,"Conference Semi Final",W,2021-06-18,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-16,268.82000732421875,2021-06-17,268.5,-0.1190414833345329,0.1190414833345329,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",48,2021,2021-06-22,Tuesday,2,21:00:00,23:48:00,168,L,"Conference Final",L,2021-06-30,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-22,286.75,2021-06-23,285.94000244140625,-0.28247517300566694,0.28247517300566694,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",48,2021,2021-06-24,Thursday,3,21:00:00,23:19:00,139,L,"Conference Final",L,2021-06-30,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-24,293.2099914550781,2021-06-25,292.6000061035156,-0.20803702784321867,0.20803702784321867,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",48,2021,2021-06-28,Monday,5,21:00:00,23:21:00,141,W,"Conference Final",L,2021-06-30,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-28,293.6499938964844,2021-06-29,292.9700012207031,-0.23156570404048998,0.23156570404048998,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",48,2021,2021-06-30,Wednesday,6,21:00:00,23:30:00,150,L,"Conference Final",L,2021-06-30,1,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2021-06-30,291.4800109863281,2021-07-01,290.3299865722656,-0.39454657977093394,0.39454657977093394,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",85,2023,2023-04-18,Tuesday,2,22:00:00,00:27:00,147,L,"First Round",L,2023-04-25,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2023-04-18,76.41999816894531,2023-04-19,75.30000305175781,-1.4655785710848535,1.4655785710848535,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",85,2023,2023-04-20,Thursday,3,22:30:00,00:58:00,148,L,"First Round",L,2023-04-25,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2023-04-20,73.58000183105469,2023-04-21,73.4000015258789,-0.2446321020609319,0.2446321020609319,West,West
LAC,"Los Angeles Clippers","Phoenix Suns",85,2023,2023-04-25,Tuesday,5,22:00:00,00:34:00,154,L,"First Round",L,2023-04-25,1,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2023-04-25,71.77999877929688,2023-04-26,71.20999908447266,-0.7940926504844421,0.7940926504844421,West,West
LAC,"Los Angeles Clippers","Dallas Mavericks",100,2024,2024-04-23,Tuesday,2,22:00:00,00:35:00,155,L,"First Round",L,2024-05-03,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2024-04-23,64.43000030517578,2024-04-24,64.11000061035156,-0.4966625691580395,0.4966625691580395,West,West
LAC,"Los Angeles Clippers","Dallas Mavericks",100,2024,2024-05-01,Wednesday,5,22:00:00,00:16:00,136,W,"First Round",L,2024-05-03,0,Underdog,Honey,PYPL,NASDAQ,E-commerce,1,2024-05-01,66.13999938964844,2024-05-02,66.69999694824219,0.8466851583935684,0.8466851583935684,West,West
LAL,"Los Angeles Lakers","Phoenix Suns",53,2021,2021-05-25,Tuesday,2,22:00:00,00:37:00,157,W,"First Round",L,2021-06-03,0,Favorite,Wish,LOGC,NASDAQ,E-commerce,1,2021-05-25,235.1999969482422,2021-05-26,236.10000610351562,0.3826569587377556,0.3826569587377556,West,West
LAL,"Los Angeles Lakers","Phoenix Suns",53,2021,2021-05-27,Thursday,3,22:00:00,00:35:00,155,L,"First Round",L,2021-06-03,0,Favorite,Wish,LOGC,NASDAQ,E-commerce,1,2021-05-27,250.5,2021-05-28,256.3800048828125,2.3473073384481036,2.3473073384481036,West,West
LAL,"Los Angeles Lakers","Phoenix Suns",53,2021,2021-06-01,Tuesday,5,22:00:00,00:19:00,139,W,"First Round",L,2021-06-03,0,Favorite,Wish,LOGC,NASDAQ,E-commerce,1,2021-06-01,232.1999969482422,2021-06-02,233.39999389648438,0.5167945581453514,0.5167945581453514,West,West
LAL,"Los Angeles Lakers","Phoenix Suns",53,2021,2021-06-03,Thursday,6,22:30:00,00:58:00,148,L,"First Round",L,2021-06-03,1,Favorite,Wish,LOGC,NASDAQ,E-commerce,1,2021-06-03,248.39999389648438,2021-06-04,249.89999389648438,0.6038647491372703,0.6038647491372703,West,West
MEM,"Memphis Grizzlies","Utah Jazz",55,2021,2021-05-26,Wednesday,2,22:00:00,00:33:00,153,L,"First Round",L,2021-06-02,0,Underdog,FedEx,FDX,NYSE,Logistics,0,2021-05-26,289.70550537109375,2021-05-27,291.3462472477608,0.566348186778628,0.566348186778628,West,West
MEM,"Memphis Grizzlies","Utah Jazz",55,2021,2021-06-02,Wednesday,5,21:30:00,23:39:00,129,L,"First Round",L,2021-06-02,1,Underdog,FedEx,FDX,NYSE,Logistics,0,2021-06-02,285.8086242675781,2021-06-03,284.70848201093395,-0.3849226941501272,0.3849226941501272,West,West
MEM,"Memphis Grizzlies","Minnesota Timberwolves",74,2022,2022-04-19,Tuesday,2,20:30:00,22:57:00,147,L,"First Round",W,2022-04-29,0,Favorite,Robinhood,HOOD,NASDAQ,Fintech,0,2022-04-19,11.5600004196167,2022-04-20,11.550000190734863,-0.08650716711797074,0.08650716711797074,West,West
MEM,"Memphis Grizzlies","Minnesota Timberwolves",74,2022,2022-04-21,Thursday,3,19:30:00,22:00:00,150,L,"First Round",W,2022-04-29,0,Favorite,Robinhood,HOOD,NASDAQ,Fintech,0,2022-04-21,10.4399995803833,2022-04-22,10.399999618530273,-0.38314141245931693,0.38314141245931693,West,West
MEM,"Memphis Grizzlies","Minnesota Timberwolves",74,2022,2022-04-26,Tuesday,5,19:30:00,22:15:00,165,W,"First Round",W,2022-04-29,0,Favorite,Robinhood,HOOD,NASDAQ,Fintech,0,2022-04-26,10,2022-04-27,9.595000267028809,-4.049997329711914,4.049997329711914,West,West
MEM,"Memphis Grizzlies","Golden State Warriors",64,2022,2022-05-03,Tuesday,2,21:30:00,00:02:00,152,W,"Conference Semi Final",L,2022-05-13,0,Underdog,Robinhood,HOOD,NASDAQ,Fintech,0,2022-05-03,10.100000381469727,2022-05-04,10.09000015258789,-0.09901216340727237,0.09901216340727237,West,West
MEM,"Memphis Grizzlies","Golden State Warriors",64,2022,2022-05-09,Monday,4,22:00:00,00:21:00,141,W,"Conference Semi Final",L,2022-05-13,0,Underdog,Robinhood,HOOD,NASDAQ,Fintech,0,2022-05-09,9.5,2022-05-10,9.635000228881836,1.4210550408614309,1.4210550408614309,West,West
MEM,"Memphis Grizzlies","Golden State Warriors",64,2022,2022-05-11,Wednesday,5,21:30:00,23:44:00,134,L,"Conference Semi Final",L,2022-05-13,0,Underdog,Robinhood,HOOD,NASDAQ,Fintech,0,2022-05-11,8.149999618530273,2022-05-12,7.9019999504089355,-3.0429408555734483,3.0429408555734483,West,West
MEM,"Memphis Grizzlies","Los Angeles Lakers",83,2023,2023-04-19,Wednesday,2,19:30:00,21:54:00,144,L,"First Round",L,2023-04-28,0,Favorite,Robinhood,HOOD,NASDAQ,Fintech,0,2023-04-19,9.819999694824219,2023-04-20,9.699999809265137,-1.2219947992700022,1.2219947992700022,West,West
MEM,"Memphis Grizzlies","Los Angeles Lakers",83,2023,2023-04-24,Monday,4,22:00:00,00:54:00,174,L,"First Round",L,2023-04-28,0,Favorite,Robinhood,HOOD,NASDAQ,Fintech,0,2023-04-24,9.399999618530273,2023-04-25,9.300000190734863,-1.0638237431231454,1.0638237431231454,West,West
MEM,"Memphis Grizzlies","Los Angeles Lakers",83,2023,2023-04-26,Wednesday,5,19:30:00,21:45:00,135,L,"First Round",L,2023-04-28,0,Favorite,Robinhood,HOOD,NASDAQ,Fintech,0,2023-04-26,8.819999694824219,2023-04-27,8.899999618530273,0.9070286448309121,0.9070286448309121,West,West
MIA,"Miami Heat","Boston Celtics",105,2024,2024-04-24,Wednesday,2,19:00:00,21:19:00,139,W,"First Round",L,2024-05-01,0,Underdog,"Carnival Cruise Line",CCL,NYSE,"Travel & Leisure",0,2024-04-24,15.010000228881836,2024-04-25,15.0600004196167,0.3331125247996617,0.3331125247996617,East,East
MIA,"Miami Heat","Boston Celtics",105,2024,2024-04-29,Monday,4,19:30:00,21:50:00,140,W,"First Round",L,2024-05-01,0,Underdog,"Carnival Cruise Line",CCL,NYSE,"Travel & Leisure",0,2024-04-29,15.130000114440918,2024-04-30,14.949999809265137,-1.1896913669153175,1.1896913669153175,East,East
MIA,"Miami Heat","Boston Celtics",105,2024,2024-05-01,Wednesday,5,19:30:00,21:41:00,131,W,"First Round",L,2024-05-01,1,Underdog,"Carnival Cruise Line",CCL,NYSE,"Travel & Leisure",0,2024-05-01,14.470000267028809,2024-05-02,14.609999656677246,0.9675147689349989,0.9675147689349989,East,East
MIL,"Milwaukee Bucks","Boston Celtics",14,2018,2018-04-17,Tuesday,2,20:00:00,22:16:00,136,L,"First Round",L,2018-04-28,0,Underdog,Harley-Davidson,HOG,NYSE,Automotive,0,2018-04-17,36.00931167602539,2018-04-18,36.163665731162716,0.42865039056020815,0.42865039056020815,East,East
MIL,"Milwaukee Bucks","Boston Celtics",14,2018,2018-04-24,Tuesday,5,19:00:00,21:32:00,152,L,"First Round",L,2018-04-28,0,Underdog,Harley-Davidson,HOG,NYSE,Automotive,0,2018-04-24,36.026458740234375,2018-04-25,36.16365871497256,0.3808311433756401,0.3808311433756401,East,East
MIL,"Milwaukee Bucks","Boston Celtics",14,2018,2018-04-26,Thursday,6,20:00:00,22:20:00,140,W,"First Round",L,2018-04-28,0,Underdog,Harley-Davidson,HOG,NYSE,Automotive,0,2018-04-26,35.863521575927734,2018-04-27,35.649129408079595,-0.5978001000103769,0.5978001000103769,East,East
MIL,"Milwaukee Bucks","Detroit Pistons",30,2019,2019-04-17,Wednesday,2,20:00:00,22:18:00,138,L,"First Round",W,2019-04-22,0,Favorite,Harley-Davidson,HOG,NYSE,Automotive,0,2019-04-17,36.547908782958984,2019-04-18,36.61025789054552,0.17059555433608223,0.17059555433608223,East,East
MIL,"Milwaukee Bucks","Detroit Pistons",30,2019,2019-04-22,Monday,4,20:00:00,22:30:00,150,W,"First Round",W,2019-04-22,1,Favorite,Harley-Davidson,HOG,NYSE,Automotive,0,2019-04-22,35.37238693237305,2019-04-23,35.55050155265833,0.5035414223694177,0.5035414223694177,East,East
MIL,"Milwaukee Bucks","Boston Celtics",22,2019,2019-04-30,Tuesday,2,20:00:00,22:21:00,141,W,"Conference Semi Final",W,2019-05-08,0,Favorite,Harley-Davidson,HOG,NYSE,Automotive,0,2019-04-30,33.15494155883789,2019-05-01,33.199459863788356,0.13427351356195646,0.13427351356195646,East,East
MIL,"Milwaukee Bucks","Boston Celtics",22,2019,2019-05-06,Monday,4,19:00:00,21:22:00,142,W,"Conference Semi Final",W,2019-05-08,0,Favorite,Harley-Davidson,HOG,NYSE,Automotive,0,2019-05-06,32.6295166015625,2019-05-07,32.49593809700012,-0.4093793548752201,0.4093793548752201,East,East
MIL,"Milwaukee Bucks","Boston Celtics",22,2019,2019-05-08,Wednesday,5,20:00:00,22:24:00,144,L,"Conference Semi Final",W,2019-05-08,1,Favorite,Harley-Davidson,HOG,NYSE,Automotive,0,2019-05-08,32.2554931640625,2019-05-09,31.84583590237875,-1.2700387484392006,1.2700387484392006,East,East
